images,phi,eta,delta
/home/jupyter/data/small_image/data_901633.png,0.3123541473699725,0.7299536642802913,0.6938585149966691
/home/jupyter/data/small_image/data_1886233.png,0.6531635401130059,0.781306973211518,0.4819928915802034
/home/jupyter/data/small_image/data_2819433.png,0.9785932126467097,0.4451293486979028,0.8300474840339154
/home/jupyter/data/small_image/data_2423733.png,0.8408162289641546,0.9632378380834539,0.6681983424963074
/home/jupyter/data/small_image/data_1913933.png,0.6659664678333287,0.20249337726335984,0.45518967699225926
/home/jupyter/data/small_image/data_292033.png,0.10108333817673643,0.5270032996439625,0.09171822155078573
/home/jupyter/data/small_image/data_260933.png,0.08977519525045886,0.6367213428877566,0.4028434938850377
/home/jupyter/data/small_image/data_669433.png,0.2319183943655474,0.6714206074144362,0.05542186993200913
/home/jupyter/data/small_image/data_395433.png,0.13736072845878894,0.41442360606751816,0.033560005661557035
/home/jupyter/data/small_image/data_2545033.png,0.884057001634061,0.13004370306430135,0.9137432274967484
/home/jupyter/data/small_image/data_2656833.png,0.9229046794029158,0.14038856281503104,0.08667506267825997
/home/jupyter/data/small_image/data_1802233.png,0.625966760619751,0.26997495272335736,0.28633189635786005
/home/jupyter/data/small_image/data_2399933.png,0.8306967804184754,0.9907874429924899,0.1526475661165656
/home/jupyter/data/small_image/data_756933.png,0.2629476171876265,0.632842488859423,0.5723368385648308
/home/jupyter/data/small_image/data_1198833.png,0.4142453808511957,0.8952397540852044,0.4688147343301116
/home/jupyter/data/small_image/data_565033.png,0.19712583127436206,0.6404520172490983,0.8242889862832652
/home/jupyter/data/small_image/data_479733.png,0.16484035169080474,0.9587702312282467,0.872833686837269
/home/jupyter/data/small_image/data_2156933.png,0.7484590867321129,0.61808398186886,0.4259207029705866
/home/jupyter/data/small_image/data_2849233.png,0.9896281927965194,0.16255861648696932,0.10267354159391573
/home/jupyter/data/small_image/data_2647133.png,0.9178123492127485,0.8529284974787565,0.005115347539802606
/home/jupyter/data/small_image/data_275333.png,0.09584967291701327,0.4063400546481349,0.9377919708034168
/home/jupyter/data/small_image/data_1967033.png,0.6832200620489985,0.8927854182621253,0.8392353091135869
/home/jupyter/data/small_image/data_654433.png,0.22721483285182026,0.8375260819327884,0.3987642896057033
/home/jupyter/data/small_image/data_1668933.png,0.5797055701421784,0.6157354945537505,0.45714640527160944
/home/jupyter/data/small_image/data_2149433.png,0.7456624229528137,0.6847042310021272,0.22255726722391422
/home/jupyter/data/small_image/data_53833.png,0.018497943638495093,0.7253460976945918,0.8816468651937059
/home/jupyter/data/small_image/data_947033.png,0.32783058696155576,0.3816417168981464,0.041107907190534296
/home/jupyter/data/small_image/data_1240833.png,0.43267568648922533,0.12941388529720718,0.21131548767699995
/home/jupyter/data/small_image/data_1051133.png,0.36439026484682335,0.39416933418164224,0.5697172084886347
/home/jupyter/data/small_image/data_1013633.png,0.3526147475380229,0.7165200821435117,0.07243121566181773
/home/jupyter/data/small_image/data_155433.png,0.05310327136768445,0.41179906399870364,0.6501466991151967
/home/jupyter/data/small_image/data_763633.png,0.26539598773442363,0.47714808846078205,0.2103670736329013
/home/jupyter/data/small_image/data_418733.png,0.14676492748482334,0.30981745703818486,0.2229886088145773
/home/jupyter/data/small_image/data_993633.png,0.34513203728625946,0.2050395862671089,0.4143456604318427
/home/jupyter/data/small_image/data_363733.png,0.1265277596383433,0.46150243037692684,0.7835722827055079
/home/jupyter/data/small_image/data_1978533.png,0.6880558040480159,0.3411840459981338,0.44519772102017263
/home/jupyter/data/small_image/data_1059933.png,0.3675700486373724,0.47338830267300647,0.6735403527657797
/home/jupyter/data/small_image/data_1028533.png,0.35685810021629494,0.5982203950923701,0.6434028497826036
/home/jupyter/data/small_image/data_2408033.png,0.8365257020311944,0.025023643422602593,0.5812054771855225
/home/jupyter/data/small_image/data_2689433.png,0.9341621653504368,0.1831623427975913,0.33641853122563325
/home/jupyter/data/small_image/data_1526333.png,0.5305452295422991,0.7994997913107509,0.6148203510756225
/home/jupyter/data/small_image/data_836433.png,0.2897718317022586,0.5909392267310055,0.4123962185918514
/home/jupyter/data/small_image/data_321433.png,0.11289233562240353,0.19194330023680437,0.6052344709222337
/home/jupyter/data/small_image/data_1534833.png,0.532152980664491,0.8648506900208031,0.2552819901839425
/home/jupyter/data/small_image/data_2374233.png,0.822227038681154,0.7614222074058615,0.8446973828562883
/home/jupyter/data/small_image/data_1219533.png,0.42394964429561327,0.4028802136377608,0.34924327832233815
/home/jupyter/data/small_image/data_35933.png,0.013150383517736928,0.4639498085524655,0.7261144067455066
/home/jupyter/data/small_image/data_159033.png,0.05431196174295771,0.8635484694549028,0.8017858349363005
/home/jupyter/data/small_image/data_1324633.png,0.45955114396092517,0.580653397593018,0.7105563707675474
/home/jupyter/data/small_image/data_1974833.png,0.6857548590994842,0.8722737775746907,0.7429106829101727
/home/jupyter/data/small_image/data_1641233.png,0.5718236830494493,0.15366761875390983,0.724075211065226
/home/jupyter/data/small_image/data_1989933.png,0.6900653860312664,0.7477909326744137,0.7716871574054539
/home/jupyter/data/small_image/data_1070233.png,0.3702494000850221,0.7606680830407518,0.7161574281360852
/home/jupyter/data/small_image/data_1110533.png,0.38506316611666036,0.8117776867357207,0.8008503380689811
/home/jupyter/data/small_image/data_1204633.png,0.4176494536656863,0.5880612035646428,0.24252725379659168
/home/jupyter/data/small_image/data_2734733.png,0.949548037695913,0.8223337134876532,0.34600206436604375
/home/jupyter/data/small_image/data_744933.png,0.2608431108733214,0.10802149158619749,0.7409015877150638
/home/jupyter/data/small_image/data_1316233.png,0.45632334885972253,0.5422747787204417,0.8357210863077198
/home/jupyter/data/small_image/data_1651033.png,0.5731145225796096,0.38179655754118863,0.5202955314993527
/home/jupyter/data/small_image/data_2248533.png,0.7826617525605196,0.09283588671437748,0.4564973172387622
/home/jupyter/data/small_image/data_1578133.png,0.5489258880192459,0.25845623724380296,0.08816343700457355
/home/jupyter/data/small_image/data_2845133.png,0.9869395199718639,0.6119806109613036,0.8756175387065405
/home/jupyter/data/small_image/data_303833.png,0.10429215152593194,0.9524476938576631,0.8732868070169104
/home/jupyter/data/small_image/data_1791533.png,0.6204715678333507,0.9013432969648694,0.5729038560322067
/home/jupyter/data/small_image/data_2674833.png,0.930082606124268,0.35923807352208204,0.6858268506993609
/home/jupyter/data/small_image/data_2643633.png,0.9193203606368936,0.4604690214198717,0.15626434928661204
/home/jupyter/data/small_image/data_497633.png,0.1731396630599876,0.21775836647865562,0.9703172867749521
/home/jupyter/data/small_image/data_159533.png,0.05328031098109587,0.9471632313596821,0.4433391801753109
/home/jupyter/data/small_image/data_1743333.png,0.6032891902859012,0.948886894788387,0.27877790818476755
/home/jupyter/data/small_image/data_2156733.png,0.7479817786226189,0.5943165690130272,0.2346222691577408
/home/jupyter/data/small_image/data_2220933.png,0.7704934691706725,0.6378886598571055,0.43256551717635583
/home/jupyter/data/small_image/data_1483133.png,0.5164436842430999,0.3938585573342875,0.34220380679484264
/home/jupyter/data/small_image/data_2188833.png,0.7602348143975486,0.6045603002347809,0.2282968893080545
/home/jupyter/data/small_image/data_579433.png,0.20063753366466244,0.4412653480323366,0.7252205465410194
/home/jupyter/data/small_image/data_467833.png,0.16239792020757052,0.45627037458677605,0.5616267322762186
/home/jupyter/data/small_image/data_2168233.png,0.7531033914735892,0.03723918952514573,0.06576529223217324
/home/jupyter/data/small_image/data_1172733.png,0.4059595709809355,0.5669251005504439,0.03647703032665062
/home/jupyter/data/small_image/data_283033.png,0.09762613324489165,0.3920526076806421,0.34004427740951493
/home/jupyter/data/small_image/data_441133.png,0.15445536224218237,0.14933419336332304,0.17465061315047947
/home/jupyter/data/small_image/data_2481733.png,0.8634080963767603,0.20999267746484618,0.19646531406684087
/home/jupyter/data/small_image/data_200633.png,0.07015307855376222,0.09121350684565366,0.5548858253466316
/home/jupyter/data/small_image/data_673733.png,0.23362863025020147,0.22122053070581268,0.7293028552079283
/home/jupyter/data/small_image/data_615433.png,0.2115785730653657,0.9036640326441079,0.41983907813080956
/home/jupyter/data/small_image/data_565733.png,0.19493572810438795,0.7155380356865149,0.25138156356521024
/home/jupyter/data/small_image/data_527833.png,0.18302467197234912,0.9707321623190491,0.34976400799355256
/home/jupyter/data/small_image/data_1816633.png,0.6313460807796335,0.08607126227038302,0.3613530820742553
/home/jupyter/data/small_image/data_1744433.png,0.608292752220315,0.06093609739427963,0.4604398086811399
/home/jupyter/data/small_image/data_1222933.png,0.4236914789585456,0.8720653702721254,0.30199825215063636
/home/jupyter/data/small_image/data_315133.png,0.11105602341971316,0.3977280991186599,0.7782424728327704
/home/jupyter/data/small_image/data_773733.png,0.26804345725128803,0.7095903913518324,0.9161715829794229
/home/jupyter/data/small_image/data_2483333.png,0.8638536152044733,0.4010070227353708,0.2615488179510792
/home/jupyter/data/small_image/data_2303233.png,0.7978588215069776,0.9049223981459533,0.5875665857555207
/home/jupyter/data/small_image/data_861333.png,0.29978883268012335,0.6842294191785011,0.1571440334361159
/home/jupyter/data/small_image/data_515933.png,0.1786218938268214,0.45505149165078435,0.7053675446735749
/home/jupyter/data/small_image/data_2812933.png,0.9757347995926641,0.6304199434836335,0.9556868256449459
/home/jupyter/data/small_image/data_2491133.png,0.865781778957947,0.37932634308180485,0.8811725675471223
/home/jupyter/data/small_image/data_2284833.png,0.792912244185997,0.6309663005605446,0.32661110614208066
/home/jupyter/data/small_image/data_1605033.png,0.5577770881531178,0.6400650145809248,0.13492922566027143
/home/jupyter/data/small_image/data_2493633.png,0.864582540046527,0.733641326446406,0.49792213863261525
/home/jupyter/data/small_image/data_675133.png,0.23481671489304792,0.3842741356798888,0.5342361667224056
/home/jupyter/data/small_image/data_2043833.png,0.7108975102626489,0.49332428711775683,0.21328720655591402
/home/jupyter/data/small_image/data_1603933.png,0.5556890663419283,0.49595130123220404,0.3849083475769355
/home/jupyter/data/small_image/data_1237433.png,0.42975197696675427,0.6659770337313531,0.28237817009090327
/home/jupyter/data/small_image/data_233933.png,0.08284097044606946,0.23235997859729576,0.5661403739412972
/home/jupyter/data/small_image/data_210133.png,0.0734904681558527,0.2918595194093002,0.899626994557359
/home/jupyter/data/small_image/data_2613933.png,0.9075356573154394,0.7413745710547366,0.8900052470028758
/home/jupyter/data/small_image/data_2643533.png,0.9185179319416794,0.4272593305699367,0.6762102675755876
/home/jupyter/data/small_image/data_17933.png,0.007365047803478012,0.20477694766906102,0.8861933146962849
/home/jupyter/data/small_image/data_1216133.png,0.4235862819011155,0.00973676813204829,0.29638538100365563
/home/jupyter/data/small_image/data_668733.png,0.23116705530028495,0.5629255094487966,0.7966141498003596
/home/jupyter/data/small_image/data_1145433.png,0.3977175372226243,0.16184476162238579,0.7412343578945576
/home/jupyter/data/small_image/data_2780833.png,0.965770006218903,0.6132733250009611,0.6939203514620046
/home/jupyter/data/small_image/data_348933.png,0.12173076808438277,0.6084741804983393,0.7043220272893084
/home/jupyter/data/small_image/data_596033.png,0.20736758043485248,0.5238817087171987,0.9981763613189416
/home/jupyter/data/small_image/data_2725433.png,0.946599062368268,0.6845475730112206,0.09743753282498364
/home/jupyter/data/small_image/data_581833.png,0.2023282020827248,0.7291411658668604,0.27810434225725744
/home/jupyter/data/small_image/data_353033.png,0.12325902245027726,0.10244891500027782,0.9847454061781746
/home/jupyter/data/small_image/data_2480733.png,0.8622400548644581,0.07809973879859262,0.23793871639703443
/home/jupyter/data/small_image/data_1585533.png,0.5526239718188742,0.1770729890689418,0.2401540229021565
/home/jupyter/data/small_image/data_2863533.png,0.9917046960376926,0.9492176928899984,0.964754911620801
/home/jupyter/data/small_image/data_1087533.png,0.3768025895640617,0.9257669707870001,0.3486487684469436
/home/jupyter/data/small_image/data_2660033.png,0.9234532843163907,0.5092574080559039,0.33572514829051214
/home/jupyter/data/small_image/data_1708833.png,0.5924345561555286,0.6088514622755528,0.8431833318794373
/home/jupyter/data/small_image/data_994033.png,0.345583877344847,0.26848272772445003,0.8197450170842571
/home/jupyter/data/small_image/data_2140433.png,0.7420857111378246,0.5992116973126225,0.20056261037747003
/home/jupyter/data/small_image/data_1110633.png,0.384751704967753,0.8257338630232092,0.1418414389183149
/home/jupyter/data/small_image/data_2500033.png,0.8680138919716547,0.5396391657518073,0.19689389282900116
/home/jupyter/data/small_image/data_1528333.png,0.5311254665836254,0.030128533677765024,0.6480565623706731
/home/jupyter/data/small_image/data_433733.png,0.15271718576939913,0.22305756400167392,0.049658343091801706
/home/jupyter/data/small_image/data_194433.png,0.06702255571088837,0.31341652528843017,0.8485268184406841
/home/jupyter/data/small_image/data_1007733.png,0.3497460209564458,0.950164609512376,0.8255910806466499
/home/jupyter/data/small_image/data_142533.png,0.049271024504896115,0.8410748341518104,0.45566517782451166
/home/jupyter/data/small_image/data_1070933.png,0.3715063189295818,0.8505147204838194,0.6063880512830613
/home/jupyter/data/small_image/data_2336833.png,0.812353763039279,0.12334305164144403,0.2531019917886961
/home/jupyter/data/small_image/data_1673933.png,0.581089124127079,0.21953909508973735,0.17637161877203536
/home/jupyter/data/small_image/data_607233.png,0.20836973656872615,0.9044782566706431,0.07324500396140295
/home/jupyter/data/small_image/data_623733.png,0.21430263977184905,0.9695998468045779,0.9185818851214466
/home/jupyter/data/small_image/data_2857933.png,0.9935066428641182,0.23287639537889007,0.5293123658950885
/home/jupyter/data/small_image/data_1097133.png,0.3808659913334238,0.14552426405871804,0.35316757519637587
/home/jupyter/data/small_image/data_61433.png,0.021449658204630826,0.6944152998549525,0.8751682900483942
/home/jupyter/data/small_image/data_1441633.png,0.5014133179031087,0.22138263954600723,0.9482548566519757
/home/jupyter/data/small_image/data_1028433.png,0.35635507624874,0.5756487150654164,0.07673163980802471
/home/jupyter/data/small_image/data_453833.png,0.1582074707104592,0.740175802101873,0.18369540664156184
/home/jupyter/data/small_image/data_663533.png,0.22807672031749204,0.9428993180456896,0.7865480909321376
/home/jupyter/data/small_image/data_795233.png,0.2765692791178287,0.4069729182202826,0.35875355823572375
/home/jupyter/data/small_image/data_835233.png,0.2914903539735503,0.4455574759091864,0.10960954770523132
/home/jupyter/data/small_image/data_2248733.png,0.7807730187020383,0.0807119690243879,0.502275437358952
/home/jupyter/data/small_image/data_1204433.png,0.4178815098347525,0.5990860157530699,0.28495411031853524
/home/jupyter/data/small_image/data_2021033.png,0.7002451050345964,0.6413634238169317,0.5596746230242433
/home/jupyter/data/small_image/data_1498733.png,0.522008411979144,0.33737954714685514,0.03253264559854578
/home/jupyter/data/small_image/data_893433.png,0.308396069631872,0.6637058167623954,0.8015960988044387
/home/jupyter/data/small_image/data_193633.png,0.06675028356586059,0.2095388695950123,0.19162092448473422
/home/jupyter/data/small_image/data_1876633.png,0.6513232643969514,0.596591894767648,0.10661552063950919
/home/jupyter/data/small_image/data_1052233.png,0.36493226114447735,0.5391415936967314,0.5287323421795403
/home/jupyter/data/small_image/data_116333.png,0.041169552069071434,0.5189034148399454,0.4387438448745115
/home/jupyter/data/small_image/data_2767733.png,0.9596557520752493,0.9790685851778342,0.7923289465914127
/home/jupyter/data/small_image/data_2798133.png,0.9704425357675627,0.7896050888853455,0.72253600056479
/home/jupyter/data/small_image/data_1867633.png,0.6486368444131494,0.48358870554144345,0.6657542803000488
/home/jupyter/data/small_image/data_2776333.png,0.9651837058265019,0.00034834993154397864,0.6587368909141617
/home/jupyter/data/small_image/data_2842033.png,0.9887826748722099,0.27208898338409615,0.27102348349737515
/home/jupyter/data/small_image/data_1940233.png,0.6738636646012088,0.5495424654743454,0.9148958372779695
/home/jupyter/data/small_image/data_428033.png,0.1484596696065914,0.5469451120220018,0.6361650124113265
/home/jupyter/data/small_image/data_1543733.png,0.5360275258343048,0.9529249522867721,0.07446513977203999
/home/jupyter/data/small_image/data_2718033.png,0.9431104009157424,0.7766848154197286,0.9914832966134867
/home/jupyter/data/small_image/data_958033.png,0.33070239242267935,0.7765736108884089,0.27719408230228315
/home/jupyter/data/small_image/data_2488733.png,0.8659134875617399,0.061314112439362134,0.05313709743941786
/home/jupyter/data/small_image/data_1216533.png,0.42436655380782656,0.06221864283214238,0.16632030130694578
/home/jupyter/data/small_image/data_826233.png,0.28798914975942447,0.29629253979455566,0.020818234486062615
/home/jupyter/data/small_image/data_2097733.png,0.7304892823725742,0.2436866058534708,0.4840761985050186
/home/jupyter/data/small_image/data_2187233.png,0.7584414861142154,0.44856792787758515,0.7581016261101317
/home/jupyter/data/small_image/data_614933.png,0.21331067006066276,0.8807194860221997,0.3027283914241702
/home/jupyter/data/small_image/data_1433333.png,0.4996554034039558,0.18693712430498657,0.4519563931404676
/home/jupyter/data/small_image/data_557233.png,0.1941603655874831,0.6516691773818256,0.8136617422359851
/home/jupyter/data/small_image/data_2775533.png,0.9622259497943176,0.9314801078591988,0.18161726170196238
/home/jupyter/data/small_image/data_372233.png,0.13048332671301052,0.5476290342587469,0.32385885717508367
/home/jupyter/data/small_image/data_1392233.png,0.4839785151633764,0.005625384491656238,0.13672682945824458
/home/jupyter/data/small_image/data_2745833.png,0.9551030484489248,0.2150436843550342,0.9211122840577517
/home/jupyter/data/small_image/data_2707433.png,0.9413527543619581,0.41452270627295507,0.9968679914248234
/home/jupyter/data/small_image/data_342233.png,0.11907325937156463,0.7624811937800395,0.42048276768738296
/home/jupyter/data/small_image/data_1911833.png,0.6622514064856614,0.9645519524952022,0.3721502493234672
/home/jupyter/data/small_image/data_1448833.png,0.5054092717527363,0.14221020435293136,0.7586985858700163
/home/jupyter/data/small_image/data_956933.png,0.33143748734660733,0.6138590893662069,0.20537997377546766
/home/jupyter/data/small_image/data_2827633.png,0.9822279049238303,0.47964327376361415,0.10898430177580351
/home/jupyter/data/small_image/data_2796533.png,0.9716511537169874,0.5824426654832898,0.1251903561722086
/home/jupyter/data/small_image/data_607333.png,0.20859256556081418,0.9452662334060646,0.6515243662040011
/home/jupyter/data/small_image/data_2339633.png,0.8133768814247049,0.48721366177044556,0.504912923925059
/home/jupyter/data/small_image/data_338733.png,0.11852495451075984,0.3467359221127621,0.4769815436944058
/home/jupyter/data/small_image/data_2372833.png,0.822838411759131,0.6003102895335033,0.08169945027240981
/home/jupyter/data/small_image/data_2643033.png,0.9180140820785577,0.37105880050876056,0.24337762002983512
/home/jupyter/data/small_image/data_1779533.png,0.6174968995876844,0.41668549051756143,0.40880065805573196
/home/jupyter/data/small_image/data_1382733.png,0.4803640277875212,0.8303844765920871,0.6257658131481326
/home/jupyter/data/small_image/data_112333.png,0.040128827445256664,0.04209309598771034,0.14725930392196274
/home/jupyter/data/small_image/data_2822333.png,0.9801725996585696,0.7754883972438892,0.7444090586198452
/home/jupyter/data/small_image/data_1452133.png,0.5028844482287691,0.5039810003355896,0.3161275188175421
/home/jupyter/data/small_image/data_116733.png,0.038910521252230004,0.5653607536788623,0.5243390735806256
/home/jupyter/data/small_image/data_593633.png,0.20739069507586474,0.24801772965359242,0.5911434822612192
/home/jupyter/data/small_image/data_1553333.png,0.5408245184480589,0.15070635014233358,0.6448479853447943
/home/jupyter/data/small_image/data_356933.png,0.12373765451924679,0.6133258237727935,0.4446677644295553
/home/jupyter/data/small_image/data_1464333.png,0.5090176171816465,0.028121204175657867,0.7743420568365755
/home/jupyter/data/small_image/data_1852033.png,0.6444181158194744,0.5423337929470564,0.11750166588673086
/home/jupyter/data/small_image/data_1957733.png,0.6790342568848986,0.733418272668227,0.03176807121924563
/home/jupyter/data/small_image/data_2020333.png,0.7007203801206886,0.5321631084284884,0.64184512113717
/home/jupyter/data/small_image/data_25433.png,0.00836347768253957,0.19873007623166306,0.16682100506531752
/home/jupyter/data/small_image/data_1628833.png,0.564416791167998,0.6104645601611087,0.7088615349675077
/home/jupyter/data/small_image/data_1157233.png,0.40228915027256035,0.6861470002457375,0.0469279043400852
/home/jupyter/data/small_image/data_620133.png,0.21436004935528755,0.5456262419399972,0.05324182424506887
/home/jupyter/data/small_image/data_763433.png,0.2639773467097388,0.40725254125510046,0.8123608788147157
/home/jupyter/data/small_image/data_544633.png,0.19129434909798526,0.0899257517913962,0.916001975033508
/home/jupyter/data/small_image/data_976533.png,0.3416174366952675,0.0682665391885557,0.30591739222291925
/home/jupyter/data/small_image/data_1722833.png,0.5998252731969616,0.384816290544761,0.9025826979008127
/home/jupyter/data/small_image/data_568633.png,0.1999843600801262,0.06372673135148013,0.7271616531944934
/home/jupyter/data/small_image/data_606433.png,0.21105822928372053,0.8481824579750533,0.08455175509401291
/home/jupyter/data/small_image/data_1936933.png,0.6746403806498589,0.11920867375735292,0.2033208528603192
/home/jupyter/data/small_image/data_1021933.png,0.35462556433328773,0.7202806846661115,0.5219351083916566
/home/jupyter/data/small_image/data_2855133.png,0.9897318325708298,0.8673859725979746,0.10893391788466636
/home/jupyter/data/small_image/data_2014633.png,0.6997001872035349,0.839923478756412,0.5293059394663596
/home/jupyter/data/small_image/data_1904033.png,0.6638088479850464,0.046359957759190794,0.5831785828252914
/home/jupyter/data/small_image/data_2508033.png,0.8712187858150557,0.5346552508284542,0.24365413082405873
/home/jupyter/data/small_image/data_1245433.png,0.43088050449646764,0.6523904034748884,0.4386752960684669
/home/jupyter/data/small_image/data_1851633.png,0.6424826890815406,0.4720753822385929,0.8421783747254661
/home/jupyter/data/small_image/data_1634633.png,0.5679596767227378,0.3224943273146597,0.04636337210982111
/home/jupyter/data/small_image/data_1015233.png,0.35097633499194286,0.9094564402697547,0.43588461371242293
/home/jupyter/data/small_image/data_1994333.png,0.6926435474154458,0.29914763157873303,0.5733722021210181
/home/jupyter/data/small_image/data_534533.png,0.18487812660492478,0.8187080738094907,0.11742579503130024
/home/jupyter/data/small_image/data_303633.png,0.10444052356615859,0.9559625641641734,0.23813880586508507
/home/jupyter/data/small_image/data_2236333.png,0.7760751646874096,0.5231128345255285,0.6794563758786152
/home/jupyter/data/small_image/data_361633.png,0.12589997031240716,0.22041921902941994,0.7610398060381676
/home/jupyter/data/small_image/data_1474533.png,0.5116209290086979,0.32639056804207983,0.6830829800159449
/home/jupyter/data/small_image/data_284533.png,0.09833927996689923,0.567037719445846,0.9236987331037667
/home/jupyter/data/small_image/data_239233.png,0.0832876397267098,0.9047915871375561,0.06494894777790812
/home/jupyter/data/small_image/data_2272033.png,0.7915136794150889,0.011277663020717643,0.08447113436379591
/home/jupyter/data/small_image/data_535433.png,0.18551396514889804,0.9032860017508149,0.5077436876386576
/home/jupyter/data/small_image/data_1646033.png,0.5716864031668231,0.7550193085765227,0.6386901474757453
/home/jupyter/data/small_image/data_97433.png,0.03381178847961139,0.1508853210755539,0.4278576059111988
/home/jupyter/data/small_image/data_2652433.png,0.921531884169317,0.573861734036645,0.7563424621177437
/home/jupyter/data/small_image/data_576133.png,0.2006527591014883,0.018210984097216176,0.4867571328176611
/home/jupyter/data/small_image/data_1899733.png,0.6593553657713492,0.4968028693353321,0.9826745994286206
/home/jupyter/data/small_image/data_836733.png,0.29124124949070535,0.5801774234714049,0.38938676927282834
/home/jupyter/data/small_image/data_2082533.png,0.7232437783480448,0.3271327058812825,0.404588167616261
/home/jupyter/data/small_image/data_2475233.png,0.8583342293098721,0.41233685748063476,0.5173252718579548
/home/jupyter/data/small_image/data_2104833.png,0.7332111966423488,0.12938074619758919,0.08448805558399339
/home/jupyter/data/small_image/data_1909933.png,0.662816600848539,0.7019696954148733,0.4537402935656648
/home/jupyter/data/small_image/data_1866433.png,0.6487673909582645,0.32176895331057837,0.14738580618094677
/home/jupyter/data/small_image/data_159833.png,0.05376498345601684,0.972144361257099,0.30230875844700666
/home/jupyter/data/small_image/data_1259633.png,0.4376913835152509,0.47966395368915205,0.21674440114497254
/home/jupyter/data/small_image/data_2530433.png,0.8784452829945999,0.34151916436728036,0.9343284233169177
/home/jupyter/data/small_image/data_1139933.png,0.395294012131467,0.4550482262929818,0.49648536034812735
/home/jupyter/data/small_image/data_366133.png,0.12695844260524,0.7680769531733512,0.28868749508975566
/home/jupyter/data/small_image/data_802333.png,0.2805129428949294,0.29365403196056883,0.20513428487996088
/home/jupyter/data/small_image/data_2728833.png,0.9493651030714259,0.13961841501851727,0.8302804783562079
/home/jupyter/data/small_image/data_2448633.png,0.8515921780263047,0.057625274819830444,0.7060846333677011
/home/jupyter/data/small_image/data_2451933.png,0.8522775333385847,0.475282848989157,0.6756747997423463
/home/jupyter/data/small_image/data_513133.png,0.17905859325005566,0.12261479013169678,0.40812717257200193
/home/jupyter/data/small_image/data_1823833.png,0.6324990001737202,0.9571942194280769,0.9831481636955554
/home/jupyter/data/small_image/data_1208433.png,0.42072028239896747,0.06733062498313372,0.649654116262921
/home/jupyter/data/small_image/data_317733.png,0.1106110696103875,0.702741369696389,0.9098495854103652
/home/jupyter/data/small_image/data_2222133.png,0.7695422149497252,0.7925841179826302,0.9641281156954401
/home/jupyter/data/small_image/data_1593733.png,0.5543097641032582,0.20603516153830093,0.5938111159530493
/home/jupyter/data/small_image/data_98433.png,0.03422841540682805,0.3445255264467785,0.9777854670771846
/home/jupyter/data/small_image/data_1767133.png,0.6118256045962897,0.8749775874227728,0.3688268233643537
/home/jupyter/data/small_image/data_35033.png,0.012919262875734461,0.3561084645438276,0.8203690812085048
/home/jupyter/data/small_image/data_1158633.png,0.4019010981054132,0.8486680376037402,0.6065811622705871
/home/jupyter/data/small_image/data_182133.png,0.0621661166940205,0.758712461500368,0.15052029709143966
/home/jupyter/data/small_image/data_1499433.png,0.5217429341237546,0.4411844475238918,0.4951815788358923
/home/jupyter/data/small_image/data_1932133.png,0.6715779782855396,0.547001942258808,0.6156004444542349
/home/jupyter/data/small_image/data_717333.png,0.24861669710003254,0.6602616598555159,0.819971521468798
/home/jupyter/data/small_image/data_902733.png,0.3137572700138131,0.8253966360416424,0.8598325005248386
/home/jupyter/data/small_image/data_1739533.png,0.6041116271986932,0.4252961505859685,0.2869315772387754
/home/jupyter/data/small_image/data_950933.png,0.3280727793993953,0.8507642237119761,0.711970341474684
/home/jupyter/data/small_image/data_1880433.png,0.6553747022812044,0.08932234916318613,0.41502804083311273
/home/jupyter/data/small_image/data_2544933.png,0.8850563296869305,0.13222910209461025,0.3681908331728315
/home/jupyter/data/small_image/data_64733.png,0.02368926283287554,0.07992270957752083,0.4156060850313844
/home/jupyter/data/small_image/data_109233.png,0.03749582376543005,0.6669023338721327,0.9351687248564179
/home/jupyter/data/small_image/data_2332933.png,0.8098580923151892,0.6022875586981009,0.6341155394678948
/home/jupyter/data/small_image/data_213833.png,0.07262458416543671,0.7167479921935209,0.12227632531861063
/home/jupyter/data/small_image/data_2638533.png,0.9155382186217219,0.8414952699094689,0.6088427000648733
/home/jupyter/data/small_image/data_1289533.png,0.44905575702438943,0.16388441383666272,0.6698727353200872
/home/jupyter/data/small_image/data_1296733.png,0.45033818113349,0.05497321058788431,0.7018165751998398
/home/jupyter/data/small_image/data_876833.png,0.30328993640254764,0.6180171106996746,0.17895132019658644
/home/jupyter/data/small_image/data_1466033.png,0.50846000941303,0.27749373215706336,0.07209448670152181
/home/jupyter/data/small_image/data_2869333.png,0.9951264418448779,0.6940834350357881,0.49009067489724867
/home/jupyter/data/small_image/data_303933.png,0.10550405381432086,0.9535054252958297,0.47353715198529367
/home/jupyter/data/small_image/data_1279133.png,0.442513331943769,0.878100719318509,0.3152023092448115
/home/jupyter/data/small_image/data_648633.png,0.22772571767881516,0.07799599376863994,0.13825336285363496
/home/jupyter/data/small_image/data_2336333.png,0.8130439944607843,0.045263153189035774,0.7127097308785486
/home/jupyter/data/small_image/data_589033.png,0.2044696642203649,0.6012853419585723,0.6771672211204547
/home/jupyter/data/small_image/data_53933.png,0.0192743770596842,0.714925759220552,0.6228127094966339
/home/jupyter/data/small_image/data_388333.png,0.13359001295913522,0.5125239326083737,0.40362003791992385
/home/jupyter/data/small_image/data_684433.png,0.23824855524656607,0.573758767871565,0.3230217376123454
